RC	UFI	UNI	LAT	LONG	DMS_LAT	DMS_LONG	MGRS	JOG	FC	DSG	PC	CC1	ADM1	POP	ELEV	CC2	NT	LC	SHORT_FORM	GENERIC	SORT_NAME_RO	FULL_NAME_RO	FULL_NAME_ND_RO	SORT_NAME_RG	FULL_NAME_RG	FULL_NAME_ND_RG	NOTE	MODIFY_DATE
2	9030755	9030755	42.486667	20.285556	422912	201708	34TDN4128404060	NK34-05	T	HLL		KV	33				N	srp			ROGOPEC	Rogopeć	Rogopec	ROGOPEC	Rogopeć	Rogopec		2012-05-04
2	421610	539594	42.510278	20.244722	423037	201441	34TDN3795206711	NK34-05	T	SLP		KV	33				N	srp			BADRA	Badra	Badra	BADRA	Badra	Badra		2012-05-04
2	6242218	6267763	42.543333	20.1725	423236	201021	34TDN3205410437	NK34-05	L	LCTY		KV	33				N	srp			GROPAMAGARIC	Gropa Magaric	Gropa Magaric	GROPAMAGARIC	Gropa Magaric	Gropa Magaric		2012-05-04
2	6242216	6267761	42.545833	20.159722	423245	200935	34TDN3100810724	NK34-05	L	LCTY		KV	33				N	srp			MALJIIJUNIKIT	Malji i Junikit	Malji i Junikit	MALJIIJUNIKIT	Malji i Junikit	Malji i Junikit		2012-05-04
2	6242147	6267681	42.542778	20.103611	423234	200613	34TDN2639710432	NK34-05	H	SPNG		KV	33				N	srp		Kroni	KRONIIRASAVE	Kroni i Rasave	Kroni i Rasave	RASAVE KRONII	Rasave, Kroni i	Rasave, Kroni i		2012-05-04
2	6242148	6267682	42.540833	20.107222	423227	200626	34TDN2669110213	NK34-05	T	SLP		KV	33				N	srp			JUNICKEPLOCICE	Juničke Pločice	Junicke Plocice	JUNICKEPLOCICE	Juničke Pločice	Junicke Plocice		2012-05-04
2	413031	522287	42.167778	21.283611	421004	211701	34TEM2342668444	NK34-05	P	PPL		KV	32				N	srp			RAMUNMALA	Ramun Mala	Ramun Mala	RAMUNMALA	Ramun Mala	Ramun Mala		2012-05-04
2	-85867	522298	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				V	sqi			KRINYINK	Krinyink	Krinyink	KRINYINK	Krinyink	Krinyink		2012-05-04
2	-85867	11100923	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				V	sqi			KERVENIK	Kërvenik	Kervenik	KERVENIK	Kërvenik	Kervenik		2012-05-04
2	-85867	11029758	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				NS	srp			КРИВЕНИК	Кривеник	Кривеник	КРИВЕНИК	Кривеник	Кривеник		2012-05-04
2	-85867	11029759	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				N	sqi			KRIVENIK	Krivenik	Krivenik	KRIVENIK	Krivenik	Krivenik		2012-05-04
2	-85867	-125686	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				V				KRVENIK	Krvenik	Krvenik	KRVENIK	Krvenik	Krvenik		2012-05-04
2	-85867	-125261	42.113611	21.273611	420649	211625	34TEM2261962427	NK34-05	P	PPL		KV	32				N	srp			KRIVENIK	Krivenik	Krivenik	KRIVENIK	Krivenik	Krivenik		2012-05-04
2	-101248	501347	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				V	sqi			VERTEMICE	Vërtemicë	Vertemice	VERTEMICE	Vërtemicë	Vertemice		2012-05-04
2	-101248	522284	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				V	sqi			VERTOLNICE	Vërtolnicë	Vertolnice	VERTOLNICE	Vërtolnicë	Vertolnice		2012-05-04
2	-101248	-147953	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				V	srp			VRTOMICA	Vrtomica	Vrtomica	VRTOMICA	Vrtomica	Vrtomica		2012-05-04
2	-101248	11029784	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				V	sqi			VERTOLLNICE	Vërtollnicë	Vertollnice	VERTOLLNICE	Vërtollnicë	Vertollnice		2012-05-04
2	-101248	11100922	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				D	sqi			VERTOMICE	Vërtomicë	Vertomice	VERTOMICE	Vërtomicë	Vertomice		2012-05-04
2	-101248	11029785	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				NS	srp			ВРТОЛНИЦА	Вртолница	Вртолница	ВРТОЛНИЦА	Вртолница	Вртолница		2012-05-04
2	-101248	-147952	42.179722	21.287222	421047	211714	34TEM2372069771	NK34-05	P	PPL		KV	32				N	srp			VRTOLNICA	Vrtolnica	Vrtolnica	VRTOLNICA	Vrtolnica	Vrtolnica		2012-05-04
2	-78447	11029700	42.155278	21.308056	420919	211829	34TEM2545067063	NK34-05	P	PPL		KV	32				NS	srp			ДИМЦЕ	Димце	Димце	ДИМЦЕ	Димце	Димце		2012-05-04
2	-78447	11029701	42.155278	21.308056	420919	211829	34TEM2545067063	NK34-05	P	PPL		KV	32				N	sqi			DIMCE	Dimcë	Dimce	DIMCE	Dimcë	Dimce		2012-05-04
2	-78447	-114886	42.155278	21.308056	420919	211829	34TEM2545067063	NK34-05	P	PPL		KV	32				N	srp			DIMCE	Dimce	Dimce	DIMCE	Dimce	Dimce		2012-05-04
2	-91377	11100920	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				V	sqi			PALIVODICE	Palivodicë	Palivodice	PALIVODICE	Palivodicë	Palivodice		2012-05-04
2	-91377	11029766	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				NS	srp			ПАЛИВОДЕНИЦА	Паливоденица	Паливоденица	ПАЛИВОДЕНИЦА	Паливоденица	Паливоденица		2012-05-04
2	-91377	501282	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				N	sqi			PALDENICE	Paldenicë	Paldenice	PALDENICE	Paldenicë	Paldenice		2012-05-04
2	-91377	522286	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				V				PALAJ	Palaj	Palaj	PALAJ	Palaj	Palaj		2012-05-04
2	-91377	-133257	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				N	srp			PALIVODENICA	Palivodenica	Palivodenica	PALIVODENICA	Palivodenica	Palivodenica		2012-05-04
2	-91377	11029767	42.171111	21.2925	421016	211733	34TEM2415968816	NK34-05	P	PPL		KV	32				V	sqi			PALIVODENICE	Palivodenicë	Palivodenice	PALIVODENICE	Palivodenicë	Palivodenice		2012-05-04
2	6242146	6267680	42.548889	20.110278	423256	200637	34TDN2695211105	NK34-05	H	SPNG		KV	33				N	srp		Kroni	KRONIIMETES	Kroni i Metes	Kroni i Metes	METES KRONII	Metes, Kroni i	Metes, Kroni i		2012-05-04
2	413090	522400	42.546944	20.11	423249	200636	34TDN2692710889	NK34-05	S	HUTS		KV	33				V				BOKS	Boks	Boks	BOKS	Boks	Boks		2012-05-04
2	413090	539898	42.546944	20.11	423249	200636	34TDN2692710889	NK34-05	S	HUTS		KV	33				N	srp		Bačija	JUNICKABACIJA	Junička Bačija	Junicka Bacija	JUNICKABACIJA	Junička Bačija	Junicka Bacija		2012-05-04
2	6242149	6267683	42.5375	20.111944	423215	200643	34TDN2707509839	NK34-05	H	SPNG		KV	33				N	srp		Kroni	KRONIINUSES	Kroni i Nuses	Kroni i Nuses	NUSES KRONII	Nuses, Kroni i	Nuses, Kroni i		2012-05-04
2	6242150	6267684	42.535278	20.115556	423207	200656	34TDN2736909589	NK34-05	T	SLP		KV	33				N	srp			VOKSANSKEPLOCICE	Vokšanske Pločice	Voksanske Plocice	VOKSANSKEPLOCICE	Vokšanske Pločice	Voksanske Plocice		2012-05-04
2	421990	540116	42.530556	20.120833	423150	200715	34TDN2779709060	NK34-05	H	LK		KV	33				N	srp		Jezero	VELIKOJEZERO	Veliko Jezero	Veliko Jezero	VELIKOJEZERO	Veliko Jezero	Veliko Jezero		2012-05-04
2	6242235	6267781	42.528056	20.129722	423141	200747	34TDN2852408775	NK34-05	T	CLF		KV	33				N	srp		Krši	KRSIIZI	Krši i Zi	Krsi i Zi	ZI KRSII	Zi, Krši i	Zi, Krsi i		2012-05-04
2	-78139	-114740	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				V	srp			DERVISKOM	Derviš Kom	Dervis Kom	DERVISKOM	Derviš Kom	Dervis Kom		2012-05-04
2	-78139	503508	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				V	sqi			GJERAVICA	Gjeravica	Gjeravica	GJERAVICA	Gjeravica	Gjeravica		2012-05-04
2	-78139	-114992	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				V	srp			DJURICEVICA	Djurićevica	Djuricevica	DJURICEVICA	Djurićevica	Djuricevica		2012-05-04
2	-78139	-114469	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				V	srp			DARAVICA	Ðaravica	Daravica	DARAVICA	Ðaravica	Daravica		2012-05-04
2	-78139	-114961	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				V				DJARAVICA	Djaravica	Djaravica	DJARAVICA	Djaravica	Djaravica		2012-05-04
2	-78139	539895	42.532691	20.141147	423158	200828	34TDN2946809280	NK34-05	T	MT		KV	33				N	srp			DERAVICA	Ðeravica	Deravica	DERAVICA	Ðeravica	Deravica		2012-05-04
2	6242234	6267780	42.518333	20.138333	423106	200818	34TDN2922107688	NK34-05	T	SLP		KV	33				N	srp			PODAT	Podat	Podat	PODAT	Podat	Podat		2012-05-10
2	6242212	6267757	42.543889	20.1475	423238	200851	34TDN3000210519	NK34-05	H	SPNG		KV	33				N	srp		Kroni	KRONIILIZIT	Kroni i Lizit	Kroni i Lizit	LIZIT KRONII	Lizit, Kroni i	Lizit, Kroni i		2012-05-04
2	421992	540118	42.520556	20.140278	423114	200825	34TDN2938307934	NK34-05	S	PSTP		KV	33				V	srp			DERAVICA	Ðeravica	Deravica	DERAVICA	Ðeravica	Deravica		2012-05-04
2	421992	6267693	42.520556	20.140278	423114	200825	34TDN2938307934	NK34-05	S	PSTP		KV	33				N	srp		Karaula	KARAULADERAVICA	Karaula Ðeravica	Karaula Deravica	DERAVICA KARAULA	Ðeravica, Karaula	Deravica, Karaula		2012-05-04
2	6242213	6267758	42.543333	20.15	423236	200900	34TDN3020710455	NK34-05	H	SPNG		KV	33				N	srp		Gura	GURAEHASANAGS	Gura e Hasanags	Gura e Hasanags	HASANAGS GURAE	Hasanags, Gura e	Hasanags, Gura e		2012-05-04
2	6242215	6267760	42.536944	20.148056	423213	200853	34TDN3004009747	NK34-05	T	CLF		KV	33				N	srp			BIGATAMAS	Biga Tamas	Biga Tamas	BIGATAMAS	Biga Tamas	Biga Tamas		2012-05-04
2	6242230	6267775	42.526389	20.145556	423135	200844	34TDN2982308577	NK34-05	T	CLF		KV	33				N	srp		Krši	KRSIICENIT	Krši i Ćenit	Krsi i Cenit	CENIT KRSII	Ćenit, Krši i	Cenit, Krsi i		2012-05-04
2	6242231	6267776	42.522222	20.145556	423120	200844	34TDN2981808114	NK34-05	T	CLF		KV	33				N	srp		Guri	GURIIMAL	Guri i Mal	Guri i Mal	MAL GURII	Mal, Guri i	Mal, Guri i		2012-05-04
2	6242214	6267759	42.537222	20.153611	423214	200913	34TDN3049709773	NK34-05	H	SPNG		KV	33				N	srp		Gura	GURAEMIR	Gura e Mir	Gura e Mir	MIR GURAE	Mir, Gura e	Mir, Gura e		2012-05-04
2	6242232	6267777	42.518889	20.148333	423108	200854	34TDN3004307742	NK34-05	H	SPNG		KV	33				N	srp		Gura	GURAHODS	Gura Hođs	Gura Hods	HODS GURA	Hođs, Gura	Hods, Gura		2012-05-04
2	6242245	6267791	42.528333	20.153333	423142	200912	34TDN3046408786	NK34-05	T	SPUR		KV	33				N	srp			MALADERAVICA	Mala Ðeravica	Mala Deravica	MALADERAVICA	Mala Ðeravica	Mala Deravica		2012-05-04
2	6242229	6267774	42.525	20.156111	423130	200922	34TDN3068808414	NK34-05	T	CLF		KV	33				N	srp			BREHOV	Brehov	Brehov	BREHOV	Brehov	Brehov		2012-05-04
2	6242228	6267773	42.530556	20.158889	423150	200932	34TDN3092309029	NK34-05	T	DPR		KV	33				N	srp		Gropa	GROPAEMALE	Gropa e Male	Gropa e Male	MALE GROPAE	Male, Gropa e	Male, Gropa e		2012-05-04
2	-89964	501327	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	sqi			NECAC	Neçac	Necac	NECAC	Neçac	Necac		2012-05-04
2	-89964	522786	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	sqi			NECAVC	Neçavc	Necavc	NECAVC	Neçavc	Necavc		2012-05-04
2	-89964	11102733	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				D	sqi			NECAVCE	Neçavcë	Necavce	NECAVCE	Neçavcë	Necavce		2012-05-04
2	-89964	11100915	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	sqi			NECAVAC	Neçavac	Necavac	NECAVAC	Neçavac	Necavac		2012-05-04
2	-89964	11100916	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	tur			NECAVAC	Neçavaç	Necavac	NECAVAC	Neçavaç	Necavac		2012-05-04
2	-89964	11100917	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	sqi			NAQAFC	Naqafc	Naqafc	NAQAFC	Naqafc	Naqafc		2012-05-04
2	-89964	-131247	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				N	srp			NECAVCE	Nećavce	Necavce	NECAVCE	Nećavce	Necavce		2012-05-04
2	-89964	11100918	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				V	srp			NECAVCE	Nečavce	Necavce	NECAVCE	Nečavce	Necavce		2012-05-04
2	-89964	11100919	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				NS	srp			НЕЋАВЦЕ	Нећавце	Нећавце	НЕЋАВЦЕ	Нећавце	Нећавце		2012-05-04
2	-89964	11100914	42.171111	21.301667	421016	211806	34TEM2491668819	NK34-05	P	PPL		KV	32				VS	srp			НЕЧАВЦЕ	Нечавце	Нечавце	НЕЧАВЦЕ	Нечавце	Нечавце		2012-05-04
2	-79832	501310	42.175556	21.306111	421032	211822	34TEM2528269314	NK34-05	P	PPL		KV	32				V	sqi			DERMJAK	Dërmjak	Dermjak	DERMJAK	Dërmjak	Dermjak		2012-05-04
2	-79832	11029712	42.175556	21.306111	421032	211822	34TEM2528269314	NK34-05	P	PPL		KV	32				NS	srp			ДРОБЊАК	Дробњак	Дробњак	ДРОБЊАК	Дробњак	Дробњак		2012-05-04
2	-79832	11029713	42.175556	21.306111	421032	211822	34TEM2528269314	NK34-05	P	PPL		KV	32				N	sqi			DROMJAK	Dromjak	Dromjak	DROMJAK	Dromjak	Dromjak		2012-05-04
2	-79832	-116862	42.175556	21.306111	421032	211822	34TEM2528269314	NK34-05	P	PPL		KV	32				N	srp			DROBNJAK	Drobnjak	Drobnjak	DROBNJAK	Drobnjak	Drobnjak		2012-05-04
2	422024	540155	42.541944	20.162778	423231	200946	34TDN3125410290	NK34-05	S	HUTS		KV	33				N	srp			CURSIZA	Ćuršiza	Cursiza	CURSIZA	Ćuršiza	Cursiza		2012-05-04
2	6242217	6267762	42.533056	20.161389	423159	200941	34TDN3113109304	NK34-05	H	SPNG		KV	33				N	srp		Gura	GURAICURSIS	Gura i Ćuršis	Gura i Cursis	CURSIS GURAI	Ćuršis, Gura i	Cursis, Gura i		2012-05-04
2	413092	522403	42.533889	20.167222	423202	201002	34TDN3161109392	NK34-05	S	SHPF		KV	33				N	srp			STRUG	Strug	Strug	STRUG	Strug	Strug		2012-05-04
2	6242127	6267660	42.569167	20.097778	423409	200552	34TDN2594913368	NK34-05	L	LCTY		KV	33				N	srp			JABLANI	Jablani	Jablani	JABLANI	Jablani	Jablani		2012-05-04
2	413088	522397	42.565833	20.103056	423357	200611	34TDN2637912993	NK34-05	S	HUTS		KV	33				V				ROPS	Rops	Rops	ROPS	Rops	Rops		2012-05-04
2	413088	522398	42.565833	20.103056	423357	200611	34TDN2637912993	NK34-05	S	HUTS		KV	33				V				RAPS	Raps	Raps	RAPS	Raps	Raps		2012-05-04
2	413088	539919	42.565833	20.103056	423357	200611	34TDN2637912993	NK34-05	S	HUTS		KV	33				N	srp		Bačija	DOBROSKABACIJA	Dobroška Bačija	Dobroska Bacija	DOBROSKABACIJA	Dobroška Bačija	Dobroska Bacija		2012-05-04
2	421785	539799	42.574167	20.108333	423427	200630	34TDN2682213914	NK34-05	T	PK		KV	33				V	sqi			MAJAROPS	Maja Rops	Maja Rops	ROPS MAJA	Rops, Maja	Rops, Maja		2012-05-04
2	421785	6267614	42.574167	20.108333	423427	200630	34TDN2682213914	NK34-05	T	PK		KV	33				N	srp		Maja	MAJAEROPS	Majae Rops	Majae Rops	ROPS MAJAE	Rops, Majae	Rops, Majae		2012-05-04
2	6242125	6267658	42.569722	20.107778	423411	200628	34TDN2677113421	NK34-05	L	LCTY		KV	33				N	srp			LJUCE	Ljuće	Ljuce	LJUCE	Ljuće	Ljuce		2012-05-04
2	6242126	6267659	42.562778	20.1125	423346	200645	34TDN2715012646	NK34-05	L	LCTY		KV	33				N	srp			STANIIVOKSJONIT	Stani i Vokšjonit	Stani i Voksjonit	STANIIVOKSJONIT	Stani i Vokšjonit	Stani i Voksjonit		2012-05-04
2	6242206	6267750	42.564167	20.123889	423351	200726	34TDN2808712790	NK34-05	T	VAL		KV	33				N	srp		Rupa	ZALIRUPA	Zali Rupa	Zali Rupa	ZALIRUPA	Zali Rupa	Zali Rupa		2012-05-04
2	6242200	6267744	42.551111	20.153889	423304	200914	34TDN3053511315	NK34-05	H	SPNG		KV	33				N	srp		Kroni	KRONIISMAJLIT	Kroni i Smajlit	Kroni i Smajlit	SMAJLIT KRONII	Smajlit, Kroni i	Smajlit, Kroni i		2012-05-04
2	11540243	13730573	42.138856	21.265708	420820	211557	34TEM2195765228	NK34-05	A	ADM1		KV	32				N	sqi	Hani i Elezit	Komuna	KOMUNAEHANITTEELEZIT	Komuna e Hanit të Elezit	Komuna e Hanit te Elezit	HANITTEELEZIT KOMUNAE	Hanit të Elezit, Komuna e	Hanit te Elezit, Komuna e		2012-05-08
2	11540243	13730575	42.138856	21.265708	420820	211557	34TEM2195765228	NK34-05	A	ADM1		KV	32				N	srp	Ðeneral Janković	Opština	OPSTINADENERALJANKOVIC	Opština Ðeneral Janković	Opstina Deneral Jankovic	DENERALJANKOVIC OPSTINA	Ðeneral Janković, Opština	Deneral Jankovic, Opstina		2012-05-08
2	11540243	13730576	42.138856	21.265708	420820	211557	34TEM2195765228	NK34-05	A	ADM1		KV	32				NS	srp	Ђенерал Јанковић	Општина	ОПШТИНАЂЕНЕРАЛЈАНКОВИЋ	Општина Ђенерал Јанковић	Општина Ђенерал Јанковић	ЂЕНЕРАЛЈАНКОВИЋ ОПШТИНА	Ђенерал Јанковић, Општина	Ђенерал Јанковић, Општина		2012-05-08
2	11540245	13731081	42.505293	20.212612	423019	201245	34TDN3530906181	NK34-05	A	ADM1		KV	33				N	sqi	Junik	Komuna	KOMUNAEJUNIKUT	Komuna e Junikut	Komuna e Junikut	JUNIKUT KOMUNAE	Junikut, Komuna e	Junikut, Komuna e		2012-05-04
2	11540245	13731084	42.505293	20.212612	423019	201245	34TDN3530906181	NK34-05	A	ADM1		KV	33				NS	srp	Јуник	Општина	ОПШТИНАЈУНИК	Општина Јуник	Општина Јуник	ЈУНИК ОПШТИНА	Јуник, Општина	Јуник, Општина		2012-05-04
2	11540245	13731083	42.505293	20.212612	423019	201245	34TDN3530906181	NK34-05	A	ADM1		KV	33				N	srp	Junik	Opština	OPSTINAJUNIK	Opština Junik	Opstina Junik	JUNIK OPSTINA	Junik, Opština	Junik, Opstina		2012-05-04
2	11540247	13731089	42.3446	21.39373	422041	212337	34TEM3243188113	NK34-05	A	ADM1		KV	34				N	sqi	Kllokot	Komuna	KOMUNAEKLLOKOTIT	Komuna e Kllokotit	Komuna e Kllokotit	KLLOKOTIT KOMUNAE	Kllokotit, Komuna e	Kllokotit, Komuna e		2012-05-04
2	11540247	13731090	42.3446	21.39373	422041	212337	34TEM3243188113	NK34-05	A	ADM1		KV	34				N	srp	Klokot	Opština	OPSTINAKLOKOT	Opština Klokot	Opstina Klokot	KLOKOT OPSTINA	Klokot, Opština	Klokot, Opstina		2012-05-04
2	11540247	13731091	42.3446	21.39373	422041	212337	34TEM3243188113	NK34-05	A	ADM1		KV	34				NS	srp	Клокот	Општина	ОПШТИНАКЛОКОТ	Општина Клокот	Општина Клокот	КЛОКОТ ОПШТИНА	Клокот, Општина	Клокот, Општина		2012-05-04
2	-101037	11089130	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				V	sqi			VERBOVCI	Vërbovci	Verbovci	VERBOVCI	Vërbovci	Verbovci		2012-05-04
2	-101037	11089131	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				V	sqi			VRBOVAC	Vrbovac	Vrbovac	VRBOVAC	Vrbovac	Vrbovac		2012-05-04
2	-101037	519051	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				V	sqi			URBOFC	Urbofc	Urbofc	URBOFC	Urbofc	Urbofc		2012-05-04
2	-101037	11056573	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				N	sqi			VERBOC	Vërboc	Verboc	VERBOC	Vërboc	Verboc		2012-05-04
2	-101037	-147680	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				N	srp			VRBOVAC	Vrbovac	Vrbovac	VRBOVAC	Vrbovac	Vrbovac		2012-05-04
2	-101037	11056572	42.328889	21.406944	421944	212425	34TEM3352886374	NK34-05	P	PPL	5	KV	34				NS	srp			ВРБОВАЦ	Врбовац	Врбовац	ВРБОВАЦ	Врбовац	Врбовац		2012-05-04
2	-89419	11088980	42.342222	21.392222	422032	212332	34TEM3230887848	NK34-05	P	PPL	5	KV	34				V	sqi			MOGILA	Mogila	Mogila	MOGILA	Mogila	Mogila		2012-05-04
2	-89419	11088979	42.342222	21.392222	422032	212332	34TEM3230887848	NK34-05	P	PPL	5	KV	34				NS	srp			МОГИЛА	Могила	Могила	МОГИЛА	Могила	Могила		2012-05-04
2	-89419	519050	42.342222	21.392222	422032	212332	34TEM3230887848	NK34-05	P	PPL	5	KV	34				N	sqi			MOGILLE	Mogillë	Mogille	MOGILLE	Mogillë	Mogille		2012-05-04
2	-89419	-130374	42.342222	21.392222	422032	212332	34TEM3230887848	NK34-05	P	PPL	5	KV	34				N	srp			MOGILA	Mogila	Mogila	MOGILA	Mogila	Mogila		2012-05-04
2	-82389	519078	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				V	sqi			GERCAR	Gërçar	Gercar	GERCAR	Gërçar	Gercar		2012-05-04
2	-82389	11088924	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				D	sqi			GERNCAR	Gërnçar	Gerncar	GERNCAR	Gërnçar	Gerncar		2012-05-04
2	-82389	11088925	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				V	sqi			GERNQAR	Gërnqar	Gernqar	GERNQAR	Gërnqar	Gernqar		2012-05-04
2	-82389	11088923	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				NS	srp			ГРНЧАР	Грнчар	Грнчар	ГРНЧАР	Грнчар	Грнчар		2012-05-04
2	-82389	11088926	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				V	sqi			GRNCAR	Grncar	Grncar	GRNCAR	Grncar	Grncar		2012-05-04
2	-82389	-120443	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				V	srp			GRNCARE	Grnčare	Grncare	GRNCARE	Grnčare	Grncare		2012-05-04
2	-82389	11105540	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				VS	srp			ГРНЧАРЕ	Грнчаре	Грнчаре	ГРНЧАРЕ	Грнчаре	Грнчаре		2012-05-04
2	-82389	-120437	42.327222	21.416389	421938	212459	34TEM3430786192	NK34-05	P	PPL	5	KV	34				N	srp			GRNCAR	Grnčar	Grncar	GRNCAR	Grnčar	Grncar		2012-05-04
2	-84666	501872	42.371389	21.374444	422217	212228	34TEM3083091080	NK34-05	P	PPLA	5	KV	34				V	sqi			KLLOTKOT	Kllotkot	Kllotkot	KLLOTKOT	Kllotkot	Kllotkot		2012-05-07
2	-84666	11056567	42.371389	21.374444	422217	212228	34TEM3083091080	NK34-05	P	PPLA	5	KV	34				NS	srp			КЛОКОТ	Клокот	Клокот	КЛОКОТ	Клокот	Клокот		2012-05-07
2	-84666	11088932	42.371389	21.374444	422217	212228	34TEM3083091080	NK34-05	P	PPLA	5	KV	34				N	sqi			KLLOKOT	Kllokot	Kllokot	KLLOKOT	Kllokot	Kllokot		2012-05-07
2	-84666	-123599	42.371389	21.374444	422217	212228	34TEM3083091080	NK34-05	P	PPLA	5	KV	34				N	srp			KLOKOT	Klokot	Klokot	KLOKOT	Klokot	Klokot		2012-05-07
2	-88477	11100697	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				N	tur			MAMUSA	Mamuşa	Mamusa	MAMUSA	Mamuşa	Mamusa		2012-05-07
2	-88477	-128937	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				N	srp			MAMUSA	Mamuša	Mamusa	MAMUSA	Mamuša	Mamusa		2012-05-07
2	-88477	501637	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				V	sqi			MAMUSHA	Mamusha	Mamusha	MAMUSHA	Mamusha	Mamusha		2012-05-07
2	-88477	9035931	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				V				MAMUS	Mamus	Mamus	MAMUS	Mamus	Mamus		2012-05-07
2	-88477	11055406	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				NS	srp			МАМУША	Мамуша	Мамуша	МАМУША	Мамуша	Мамуша		2012-05-07
2	-88477	501639	42.330833	20.726944	421951	204337	34TDM7750486545	NK34-05	P	PPLA		KV	35				N	sqi			MAMUSHE	Mamushë	Mamushe	MAMUSHE	Mamushë	Mamushe		2012-05-07
2	11540248	13731093	42.326113	20.727421	421934	204339	34TDM7754186021	NK34-05	A	ADM1		KV	35				N	sqi	Mamushë	Komuna	KOMUNAEMAMUSHES	Komuna e Mamushës	Komuna e Mamushes	MAMUSHES KOMUNAE	Mamushës, Komuna e	Mamushes, Komuna e		2012-05-04
2	11540248	13731096	42.326113	20.727421	421934	204339	34TDM7754186021	NK34-05	A	ADM1		KV	35				N	srp	Mamuša	Opština	OPSTINAMAMUSA	Opština Mamuša	Opstina Mamusa	MAMUSA OPSTINA	Mamuša, Opština	Mamusa, Opstina		2012-05-04
